nome_arquivo,x_face,y_face,w_face,h_face,porcentagem_preto,max_preto_linha,preto_borda_superior,preto_borda_inferior,cores_pretas,cor1_media,cor2_media,cor3_media,texto_extraido,quantidade_palavras,proibido,plastificar
legiv_cnh_011.jpg,,,,,5.73,26.29,3.27,1.41,0,204.0,170.0,200.67,"2 11 g 5 5 8 2 1/ 5 8 1 @ 1 9 ! 1 & 1 8 [g ; 8 | 1 1 M 9 4 9 4 8; | 8 1 H 8/ ; 8 | 1 ' 1; ; - | 1l W 1 ] 8 1l ; / "" g 8 0068997967 L7vnoi?vn oiào4lddhx%õ9oÇwª vai7va g",61,0,0
legiv_cnh_012.jpg,,,,,1.97,24.42,0.01,0.13,0,220.0,216.67,153.33,VALIDA EM ToDolo TERRITORIO NACIONAL; 2952662900 8 8 ^ 7 {  P 8 1 M 1 1 1 1 8 H 8 76 6 8 ni 8 8 1 1 8k 5 2 | 8 3 8 1 7| 8 88 8 84 Ke 5 1 = 8 ; Je F,51,0,0
legiv_cnh_013.jpg,292.0,475.0,218.0,218.0,2.95,28.75,1.95,2.4,0,223.0,220.33,160.33,"RERUBEICA FEDERÁTAD@*BRAsII #astErig Bosstianiseonis SEcRetarlsaagionalioEnannnsITS CARTEIRA NACIONAL DE HABILFTAÇHO } DRIVER LICENSE / PERMISO DE CONDUCCIÓN NOME € SOBRENOME tahaeilitaçao Maria Clara Montenegro ~3DATA;LOCAL EUF DE Nascwento {03/08/1980 Borges 42 DaTa EMisso Ab VAlidADE ACC {20/04/2023 17/04/2933 #CDOCDeNTIDADE  ORG EMiSSOR/ UF 53.917.515-9 SSP 1 4o CPf 5 N' REGISTRO gcat HaB 931.607.285-95 89009113308 NACIONALIDADE BRASILEIRO(A) 1 Sr: Couç Porio 1 Jade Yargos Montsmexs (2e, Clana Tlani",66,0,0
legiv_cnh_014.jpg,112.0,430.0,29.0,29.0,4.0,17.42,1.98,2.65,0,223.0,220.67,160.0,8 1 1 1 1 8 | 8 38 1 1 7 H 1 0063993567 Lyeoiounowo Enlâdotnavanvf 2,18,0,0
legiv_cnh_015.jpg,294.0,466.0,215.0,215.0,6.04,37.58,3.96,4.87,0,158.0,154.67,217.0,"BEPUBLICAFEOERATIA DosB{ASI Aarerigto?$ saou7es 95905240144042801582{awsir8 CARTEIRA NACIONAE DÉ HAPIUTAC4O  DRNNER EICENSE ? PERMISO DE CONDucclóx 3925SoRaeeci {2e: 12rcorc25s 5h7 Wsoes E2is52 tra8 53272756 1472oaoe L14a 02 atosg D 9 CCoOEN Daoe,ong EuxggoR 50397,82678 705ce5 Raoae 1 E22 20155538858 Hcaoaoe GMSILERO) 1 27o 8 Liaxxbencahes C",45,0,0
legiv_cnh_016.jpg,282.0,459.0,239.0,239.0,3.57,29.69,2.4,2.57,0,223.0,220.33,160.33,BERÚBLICAFEDERREVANã@BRASI Musterio Des TiAnsEoRTES Seeretazia NacicudgaRanislta CARTEIRA NACIONAL DE HABHITAÇiO / DrIER LicenSE / peRMISO DE CONDuCCIÓn 28 NMEE SOSRFNONE Valentina Nogusira a3unta;logal Suede Nascineni@ {04/+1/1968 Moreira de Lima PB (E40RTA EMassio 40;VALIDADE AcC {20/95/2023 11/98/2933 Peee D cOoC{Dentidads 688 EMISSOR T UF 16.778 #â1-8 Pf RR 1 [082107.838-96 964144320845TRo #CAT HAD 'NaCiomarilaoe BRASILEIROIA) 1 Ztandro Andrado 1 Morio Julio Vasconcelos Salntina Yegus 4,64,0,0
legiv_cnh_017.jpg,271.0,382.0,286.0,286.0,3.08,20.7,0.02,0.34,0,236.33,232.0,159.67,REROBLICAFEDERATIVA DO BWAS4L aniniS{ÉFI9 dos {44155848548 sECREradia 7ACi8NA= NACIONAL DE HABILITAÇÃO / DRIVER LICENSE / PERMISO DE CARTEIRA 2e 1 NOME E SOBRENOME Giovanna Rodrigues 3 DATA LOCALEUF DE NASCIMENTO 27/01 /2000 Moraes 48 DATA EMISSAO Ab VALIDADE 14/07 /2033 17 /07 /2023 4C DOC IDENTIDADE / ÓRG EMISSOR UF 11.458.758-5 PC SE 4d CPF 5 Nª REGISTR 30021394199 170.543.962-43 NACIONALIDADE BRASILEIRO(A) FILUAÇao Rodrigo Fogaca Sabrina Leao 1,68,0,0
legiv_cnh_018.jpg,282.0,462.0,236.0,236.0,2.8,43.2,0.06,3.15,0,222.0,217.33,153.33,"RERÚBLICAFEDERÁTIVANDO BRASIZ Mrvis TERIS DOS TRAnSEXRTES } SECRETARLASNACIONASIDESTRaNsITO CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO DE CONDUCCIÓN 2e1 NOME € SOBRENOME HABILITAÇAO Igor Dias  DATA, LOCAL € UF DE NASCIMENTO You 24/08/1979 Machado MS 4a DATA EMISSÃO 4b VALIDADE ACC 8 18/04/2017 16/04/2027 Ac DOC IDENTIDADE / ÓRG EMISSOR UF 42.230.966-6 IIRGD 4d CPF 5 Nª REGISTRO 9 CAT HAB Il 968.532.107-86 73383025795 NACIONALIDADE BRASILEIRO(A) 8 FILIAÇAO ; : Gustavo da Luz 2 Ayla Nunes p 3 Dias Jaou",81,0,0
legiv_cnh_019.jpg,,,,,1.83,12.81,0.72,0.04,0,221.33,217.67,90.33,"; 11 g 8 5 8 1 2 1 19 8i 1 I1 9 = "" 8 @ 8 1 8 2 1 1 1 8 0 1 8 | 1 9 } 9 4 Ju 8 1 M1 81 8 1 ; H W 1 1 9 p] 1 [ "" ; 2 0067997967 Lwnoi?vn oià04188010õ9o7w? vainva",58,0,0
legiv_cnh_020.jpg,290.0,471.0,215.0,215.0,1.22,17.73,0.31,0.72,0,229.33,228.33,233.67,"BEROBEICAFEDERATIUA DOBRAST 4tuist55io bbos tPansEories 85955143naci9AsPEinansiro carTEIRA NACIONAL DE HABILITAÇ4O / DRIVER LICENSE / PERMISO DE COnDUCcIÓn 2e 1 NOME € SOBRENOME MABiLTTACAo Henry Gabriel da Rosa 3 DaTaLOCALCUFDE NASCMENtO 08/11/1958 Macedo do Campo DF 4a DATA EMiSSO 4b VALIDADE Acc 9 {22/07/2023 19/07/2033 4c DOC iDENTIDADE ORG EMISSOR / UF 84.984.889-2 SSP CE 4u CPf 57"" REGISTRO 9 CAT HAB { 724.863,019-50 77092574376 NACIONALIDADE 1 BRASIL EIROIA) Leonardo Abreu   Agatha Campos 1 Haliel da (osa Henn",77,0,0
legiv_cnh_021.jpg,295.0,380.0,108.0,108.0,7.05,46.33,2.38,2.56,1,158.67,154.0,90.0,"2952662900 F: 1 1k 1 M 1 1 { 8 1 9e 8 #  n 1 8 8 1 1 { 3 | J 7 In 4 @ 7 2 8i 6 1 "" 5 1 2 1 { 1 0",41,0,0
legiv_cnh_022.jpg,285.0,469.0,228.0,228.0,13.6,47.42,11.85,10.9,0,155.0,151.67,94.67,"EBERUBAcaFEDERÁTIVA DO BRASI s 1531 Psees secreterta Nadhonlos o5a7 CRTEIR{ NACIONAZ DeHaGHITAÇAO / DRiERZICENSE / PeRMiSO DE CONDUCcIoN lyeesoerenone e [Z Griao 9etooer 0241973 20 32567 Uunaos 8 (2az2820e 82 nha2o1 == EMsSo JD 27,+54,52446 Vocep HrEGiTt 23584437 415787210887 1 0u5RGS { PRASILEROIA) 1 52 obnCils",46,0,0
legiv_cnh_023.jpg,,,,,3.13,11.48,0.09,1.15,0,215.0,212.33,162.33,( êjupooapo Dhicby 2 oyioaico onbyueh J8p9 Q7oy ; (yjo4l3 ISVe gvmoa 2 LLZSS {97805 66-650*715*+49 h1n25 08isoay N 5 Uoar Ya dSs 9-281'6z5€1 9 '0!HOSSW? 9H0'JavMnnO 00a3  5507/30751 ` {20z/20721) UYQIiva Csssiayivo  30 SDP S9DaoN 700z/60/904 @Mn)Syn 30 Jn3 iv9o1 VIvot _ p19193 ONSUgoS 3 SiCN ! 32 sDJpPà Aaod,51,0,0
legiv_cnh_024.jpg,290.0,465.0,223.0,223.0,3.66,28.2,2.77,3.39,0,223.33,220.33,159.67,[REPOBLICA FEDERATIVANDO BRASL Jersterig costtaaiosyoate sEsRsradiaingiouasioesrdnsirg CAKTEIRA NACONAL DE HABILTACÃO / DRIVER LCENSE / PERMISO DE CONDUCCIÓA Rome E SobrenoMe JoaosCirino Pinta Local E fdCnasenfato {as/04/1984 Freitas da Praía 4uVUdads Crzz_o 99 /68/2034 4c BUC DENTitADE ORC EMiSSORT %/ E22_ DETRANRS 1 {737628.804-53 616271R56345TRO 8 CAT ti4 RACORADE {BARASILEIRDIA) 1 Lieo 43045 1 Eduordo Ardrade Qoao Cinine 72e,58,0,0
legiv_cnh_025.jpg,758.0,178.0,274.0,274.0,1.08,17.5,0.39,0.0,0,239.67,236.33,151.33,"ovbowpuol ""0%20 SBABN SDP Kudydeis ; f Dyun) DP 0/u08 ; Oysvi7I4 8 6 (vJoaiztsvag JOVOIIVNOIOVN 8vH 1v) 6 081S9201966912 {7-9l805vp167 9l WV dy1 {-ltS*Z8z*04 H0 HoSSIW3 '9HQ/ HOVOIIN3OI OOO ? v4oz/70/81 vzoz/zo/iz p OoV BOVaI7VA 9v OxSSIW3 YIVO e v8 eJbelv OUDISSD) {661 /so/ OINHWIJSVN H0 J0 3 7V901 'VIVO € obeupluow qe/D3 OYJVLI7IBVH , HWONSYBOS 3 3WON L az NOIDIOONO) J0 oS/WH3d / 3SN3DI7 HJAlH0 / OvÓYZIIIªYH J0 TFNOIDYN YYIJIYY) o4isyvyLEa 7vvoSvNiEVi3a53s saiy@svya asogiguErsiNIW 7isvygxoounlVuiazvoi7anana PJoA",78,0,0
legiv_cnh_026.jpg,283.0,460.0,233.0,233.0,2.29,39.92,0.06,2.49,0,220.33,217.67,164.67,"RERÚBLICAFEDERÁTIVANDO BRASIZ Mrvis TERIS DOS TRAnSEXRTES } SECRETARLASNACIONASIDESTRaNsITO CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO DE CONDUCCIÓN 2e1 NOME € SOBRENOME HABILITAÇAO Yago Costela  DATA, LOCAL € UF DE NASCIMENTO You 11/12/1954 Vargas do Campo PE 4a DATA EMISSÃO 4b VALIDADE ACC 8 26/05/2021 24/05/2031 Ac DOC IDENTIDADE / ÓRG EMISSOR UF 60.942.728-2 IFP RO 4d CPF 5 Nª REGISTRO 9 CAT HAB Il 679.842.103-22 22695091041 NACIONALIDADE BRASILEIRO(A) 8 FILIAÇAO ; : Sr. Luiz Miguel Cavalcanti 2 Melina Pires p 3 Hago_Costola",84,0,0
legiv_cnh_027.jpg,835.0,294.0,234.0,234.0,4.72,14.53,0.0,0.0,0,215.67,220.0,155.0,"Duun) CP 02in] Ojy Oscod) Uoueb (7ogiz7IsYàe 1z7tzy5e89 22)  J3907 1F26 OyS 932YS 53 ess 8-S650iz[S 'ªn/8oSsm3 DH0 /ZQ1QYNEO 9009 GiOZFOIz 207/oT 3OFYA 9 0ss eYiyoy Ooy Ques % 8087 700z/70/80 OINEOSYN 30*0 371001 YiOE CS acoceu EWONEYGOS = Snon !az Oyoyvneyh , OD)OONO) J0 OSIA*Jd / JSNDDI7 YJA/*O / OPOYIIHªYH J0 INODI YlJIYH) üüisüvuissaiivv9i5v7ii5Y25gos saisoasuyasssoa Gigfrsinin r rua Hasoryen Oysn1y-",61,0,0
legiv_cnh_028.jpg,287.0,465.0,230.0,230.0,2.62,28.59,0.87,2.6,0,226.67,225.0,231.67,"REROBLICAFEDERATIANMO BRASI S4st5rl% 58=7HanisoRn2s SECRETAMLAEACIONASIPE TRMSIT CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO DE CONDUCCIÓn { 2€ 1 NOME € SOBRENOME  HABILlTaÇho Anthony Viana JDaTA LOCAL €ufdenascimento {03/11/1964 Viana da Prata 48 Data Emssio Ab VALIDADE ACC 9 30/07/2023 27/07/2033 4c DOC IDENTIDADE DRG EMISSOR 53.437.720-2 IIRGD PE af CPF 5Nª REGISTRO CAT HAB { 268.310.749-87 62956623202 MACIONALIDADE 1 BRASIL EIRQIA) Kaique Ferreira , Srta. Mariana Pereiro 0 Anthon_Viono",71,0,0
legiv_cnh_029.jpg,300.0,554.0,271.0,271.0,4.52,28.98,0.02,4.01,1,217.0,221.33,167.0,RERUBLICAFEDERÁTIVANMOBRASIZ MiNIsTÉRI% Dos TRAWNSPORTES SeCrEtasiAf NACONAD DEYGRÂMsITo CARTEIRA NACIONAL DE HABILITAÇÃO / DRIVER LICENSE | PERMISO DE @ 2e 1 NOME € SOBRENOME Lavinia Borges 3 DATA LOCAL € UF DE NASCIMENTO 09/04/2005 Peixoto de Minas SE 4a DATA EMISSAO 4b VALIDADE 26/12/2018 23/12/2028 Ac DOC IDENTIDADE / ÓRG EMISSOR UF 88.805.478-3 DETRANDF 4d CPF 5 Nª REGISTRO 798.412.635-64 63101834573 NACIONALIDADE BRASILEIRO(A) FILIAÇAO Sr. Murilo Barros 1,67,0,0
legiv_cnh_030.jpg,779.0,292.0,200.0,200.0,2.13,40.62,1.32,0.06,0,217.33,221.67,162.67,"C ~P ~woy oJeq1à euiloJDo ;[ DJePIDJ lenudwg Oy3vi74 ;l : (vJoaizusvag JOVOIIVNOIOVN Ot8ZL8tOOSS ZO-8v7' L96*S0l 8 1 OVH 1vJ 6 OYLSIS3Y oN $ Jd3 P+ ONVYL3O 6-{8t'519'tt 2 H0 osSIW3 'OHQ/ HOVOIIN3OI OOa ? LZOZ/60/50 1ioz/60/s0 , OoV BOVaI7VA 9v OySSIW3 VIVO B 9W SDIQ 1461/{0/8z OINHWIOSVN 30 n 3 7vJo7 'VIVO € ZDd DP DUDIV DJS OYJVLI7IBVH , HWONSYBOS 3 3WON La2 NOID)OONO) 10 OSIWYId / 1SN72I7 u7Al80 / OvÓYLIIIHFH J0 7YNOIDYN YIJIXH) o1iswvuraaiivvgi;vnvigvzna3as sazàqusnansoa @L4É4s1NiW isvia oa nLVHiMaoi7anda {od Dg",83,0,0
legiv_cnh_031.jpg,,,,,2.44,13.91,0.84,3.32,0,222.33,220.33,223.0,1 H 9 2 8 1 11 1 | 1 ; 1 1 8 | X8 { 8 14 { W 1 ] 0 1 3 ! 1,28,0,0
legiv_cnh_032.jpg,125.0,639.0,51.0,51.0,2.8,21.25,0.52,3.64,0,217.33,220.33,164.33,11 g 8 5 # 2 18 5 : 9 1 9 2 1 4 % 1 9 8 8 ; ; 2 1 1 1 H 1 ; M 1 g UuE 4 4/ 1 ; ' 1 6 1 8 1 1 @ 1 9 1 9 W [ 5 8 ;,54,0,0
legiv_cnh_033.jpg,285.0,463.0,228.0,228.0,2.42,41.48,0.06,2.38,0,222.0,217.67,90.33,"RERÚBLICAFEDERÁTIVANDO BRASIZ Mrvis TERIS DOS TRAnSEXRTES } SECRETARLASNACIONASIDESTRaNsITO CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO DE CONDUCCIÓN 2e1 NOME E SOBRENOME HABILITAÇAO Luana Mendes  DATA, LOCAL € UF DE NASCIMENTO You 22/09/1950 Guerra de Teixeira MA 4a DATA EMISSÃO 4b VALIDADE ACC 8 01/11/2021 30/10/2031 Ac DOC IDENTIDADE / ÓRG EMISSOR UF 88.681.834-4 SSP AM 4d CPF 5 Nª REGISTRO 9 CAT HAB Il 7058402s8-0A05 00767131655 BRASILEIRO(A) 8 FILIAÇAO ; : Samuel Cirino 2 Maria Flor Ribeiro p 3 Quana_Ilendes",82,0,0
legiv_cnh_034.jpg,986.0,622.0,70.0,70.0,3.06,38.12,0.73,0.0,0,220.67,216.67,154.0,"7@u Fop ~fru Ouod BUdudn ; [ Sadjoh0341 0y54714 2 ; (voaiztsvae JayaIVNOIOYN 67025262592 09-690*SZ{ 187 g 1 ayH 1yo 6 Ou1SIO38Ns Jd3 PY J07d130 9~Sys ZzS{S 2 4n/ voSSIw3 Ouo/3OYOLN3OI OO03 9707/60/51 9i07/60/27 1 9oy 3ovaiVA 9y OySSIM3 YIYO "" naj97 1S61 /zo/{z OINJYIIOSYN 30an3 7yo01 YIVO € Saaan {DD Oiunn Oyovvitiayh , EWONHy8Os 3 HWON ! 32 NOIDDOCNO) 10 OSIWYId / 1SN72I7 *7A*0 / OvÓYLIIIYYH 30 INOIYN YNlJIYY) o4isuyyhEa iVvoiovnviüinzsas saiyoasntasxsoa Gid ursiNIW svaa oa VnIVHE@Md Voiianaag",79,0,0
legiv_cnh_035.jpg,,,,,3.75,16.21,2.34,1.81,0,223.0,220.33,160.33,"VeydaenOdoio TTERRTORo NACIONAL ) 2952662900 ne { 7 1 11 | 8 8  1 9 g 1 8 I 82 | : 1 g 7 %  6 2 | """,30,0,0
legiv_cnh_036.jpg,,,,,2.57,26.62,0.35,0.0,0,220.0,215.67,153.0,1 ; { 5 1 2 1 Wu 2 1 0 1 4 ; 1 2 5 3 | | 9 5 ! < 1 M 2 8 1 { 11 4 1l { II 1 1 1 98 3 1 # M 1 4 4 0 5 1 1 0067993967 Tiois @ oidoinnan @o odoriarrà,56,0,0
legiv_cnh_037.jpg,284.0,459.0,234.0,234.0,3.79,51.8,1.09,3.11,0,170.67,170.67,199.0,"RERÚBLICAFEDERÁTIVAN DO BRASIZ MINiSTÉRIC DoS TRANSPCRTES 38 SECRETARLASNACIONASIDESTRaNsITO CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO DE CONDUCCIÓN 2e1 NOME E SOBRENOME HABILITAÇAO Stephany Siqueira 3 DATA, LOCAL € UF DE NASCIMENTO Vou 30/12/1950 Costa Paulista 4a DATA EMISSÃO 4b VALIDADE ACC 8 08/09/2016 06 /09/2026 Ac DOC IDENTIDADE / ÓRG EMISSOR UF 58.965.298-4 IPF PE 4d CPF 5 Nª REGISTRO 9 CAT HAB Il 520.738.964-56 72003250636 NACIONALIDADE BRASILEIRO(A) 8 FILIAÇAO ; ; Davi Luiz Cavalcante 2 Stephany da Luz p 8 Stephamy_Siqueina_",84,0,0
legiv_cnh_038.jpg,289.0,489.0,269.0,269.0,3.15,23.2,0.02,0.49,0,218.33,215.67,90.67,RERUBLICAYFEDERÁTIVANDO BRASIL MinisTÉR4% Dos 9RaqS28R52S SECRETARTASACIGNAD 0E GRÂnsITO CARTEIRA NACIONAL DE HABILITAÇÁO / DRIVER LICENSE / PERMISO D 2 e NOME E SOBRENOME Maria Julia Barbosa DATA LOCAL € UF DE NASCIMENTO ES 25/11/1950 Rodrigues 4a DATA EMISSAO 4b VALIDADE 29/06/2018 26/06/2028 4C DOC IDENTIDADE / ÓRG EMISSOR UF 84.593.190-1 DETRAMA 4d CPF 5 Nª REGISTRO 217.596.308-02 47746350562 NACIONALIDADE 1 Vitor BRASILEIRO(A Monteiro Srta. Isadora da Luz 6,68,0,0
legiv_cnh_039.jpg,,,,,9.6,62.58,8.41,7.01,2,153.67,149.33,91.33,"4i9 PPvourd Soi@3uoosDa Diinf DUDW ;3 o4idad] ounj8 JS Oysvi7i4 ; (PJOxd77Siye ; SOLvOSLOEOO Ov-859*SL6*701 8 OvH '1vO6 Oy1SIS38 ,N $ dd) P 3d dSS {-""SS*656*06 2 Yn uoSSIW3 'Ouo/ HOVOIIN3OI OOa ? {20z/01/i5 {zoz/t/o 1 OoV 3ovaI7vA 9v OxSSIWJ VLVO "" SbJo1y SDP DsoqJD8 0S61 /10/1 [ OLNEWIOSVN 30 J0 3 7v901 'VLYO €_ DAIIS opJDuJje8 Oyovlitibvh , 'HWONSy8os 3 3WON ! 02 NOID)OONO) 10 osIWY3d / 7SN32I7 *3Al*0 / OVÓYLIIIªYH J0 7YNOIDYN YlJIYY) ouIswyunaa ivvoiovnsvigvisusas sai1uoasnuansog @iuM4SINIW usvyg @a UnlVHiaa Avoi7andag",83,0,0
